,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
315,779830929,2022-09-06T10:42:50+02:00,2022-09-10T09:32:12+02:00,420000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-lsm-super-widne-ustawne-CID3-IDQM5Ed.html,6862.75,floor_10,no,secondary,blok,61.2,four
316,776279644,2022-08-20T23:39:19+02:00,2022-09-04T01:10:35+02:00,315000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-32m-lsm-juranda-CID3-IDQxbNq.html,9843.75,floor_2,yes,secondary,blok,32,two
317,740971336,2022-03-03T09:11:33+01:00,2022-09-02T14:29:36+02:00,428000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-koryznowej-CID3-IDO92uA.html,8916.67,floor_9,yes,secondary,blok,48,three
318,771531574,2022-07-27T21:55:54+02:00,2022-09-07T20:13:17+02:00,349000,Lublin,http://www.olx.pl/d/oferta/idealne-mieszkanie-dla-studenta-umcs-kul-up-politechnika-CID3-IDQdgBE.html,12464.29,floor_1,yes,secondary,blok,28,one
319,777557372,2022-08-26T16:45:19+02:00,2022-09-08T19:40:20+02:00,397000,Lublin,http://www.olx.pl/d/oferta/sprzedam-2-pokoje-poreba-47-8-m2-CID3-IDQCybV.html,8305.44,floor_4,yes,secondary,blok,47.8,two
320,771639918,2022-07-28T15:02:10+02:00,2022-09-08T14:45:52+02:00,420000,Lublin,http://www.olx.pl/d/oferta/przytulne-mieszkanie-w-okazyjnej-cenie-CID3-IDQdIN8.html,6953.64,floor_4,yes,secondary,blok,60.4,three
321,778958385,2022-09-02T10:19:08+02:00,2022-09-02T10:42:15+02:00,558000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-62m2-na-sprzedaz-lublin-czechow-CID3-IDQIqEW.html,9000,floor_2,yes,secondary,blok,62,three
322,723167305,2021-12-10T11:07:36+01:00,2022-09-02T10:39:16+02:00,312000,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-2-pokojowe-przy-ul-droga-meczennikow-majdanka-CID3-IDMVkQN.html,7682.84,floor_10,yes,secondary,blok,40.61,two
323,752757287,2022-04-26T14:40:56+02:00,2022-09-09T14:10:30+02:00,262000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-w-super-lokalizacji-bardzo-dobra-inwestycja-CID3-IDOVuyz.html,8238.99,floor_1,no,primary,blok,31.8,two
324,774684605,2022-08-12T18:45:44+02:00,2022-09-09T14:48:06+02:00,670000,Lublin,http://www.olx.pl/d/oferta/nowy-apartament-3-pok-10min-do-centrum-wronska-3d-z-garazem-majdanek-CID3-IDQquQZ.html,10634.92,floor_1,yes,primary,apartamentowiec,63,three
