,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
12,683577797,2021-06-15T14:28:48+02:00,2022-08-08T13:03:34+02:00,690000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-dwupoziomowe-90m2-w-centrum-lublina-ul-wschodnia-CID3-IDKgdOl.html,7666.67,floor_3,no,secondary,blok,90,four
13,724763899,2021-12-17T14:26:11+01:00,2022-08-08T15:12:24+02:00,799000,Lublin,http://www.olx.pl/d/oferta/wyjatkowe-dwupoziomowe-5-pokoi-115-6-m-rogatka-warszawska-slawinek-CID3-IDN32cj.html,5435.37,floor_4,yes,secondary,blok,147,four
14,753827281,2022-05-02T15:21:03+02:00,2022-08-07T00:08:21+02:00,292292,Lublin,http://www.olx.pl/d/oferta/atrakcyjne-2-pokojowe-mieszkanie-w-niskim-bloku-blisko-uczelni-CID3-IDP0YUx.html,9077.39,floor_0,no,secondary,blok,32.2,two
15,768069694,2022-07-10T21:33:12+02:00,2022-08-06T12:26:10+02:00,599000,Lublin,http://www.olx.pl/d/oferta/sprzedam-atrakcyjne-mieszkanie-72-m2-CID3-IDPYK0S.html,8365.92,floor_1,yes,secondary,blok,71.6,three
16,767743928,2022-07-09T12:45:10+02:00,2022-08-08T12:49:45+02:00,289000,Lublin,http://www.olx.pl/d/oferta/bezposrednio-mieszkanie-2-pokoje-33m-lsm-ul-rymwida-CID3-IDPXngA.html,9031.25,floor_0,yes,secondary,blok,32,two
17,773761224,2022-08-08T12:29:28+02:00,2022-08-08T12:33:35+02:00,245000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-kawalerka-19m-ul-pawia-CID3-IDQmCDK.html,12894.74,floor_2,yes,secondary,kamienica,19,one
18,728341785,2022-01-07T16:04:35+01:00,2022-08-08T12:27:32+02:00,675000,Lublin,http://www.olx.pl/d/oferta/dwupak-inwestycyjny-lokal-ktory-zarabia-dla-ciebie-4500zl-miesiecznie-CID3-IDNi2Y9.html,8766.23,floor_4,yes,secondary,blok,77,three
19,677589434,2021-05-13T19:15:27+02:00,2022-08-08T12:21:32+02:00,370000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-pokoje-kalinowszczyzna-balkon-CID3-IDJR5XQ.html,9250,floor_3,no,secondary,blok,40,two
20,773746943,2022-08-08T11:36:44+02:00,2022-08-08T11:38:48+02:00,320000,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-ul-romera-lublin-CID3-IDQmyWp.html,10000,floor_2,yes,secondary,blok,32,two
21,769763214,2022-07-18T20:20:27+02:00,2022-08-07T13:16:17+02:00,590000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-w-metropolitan-park-lublin-CID3-IDQ5QzI.html,10651.74,floor_8,yes,secondary,apartamentowiec,55.39,two
22,772962423,2022-08-03T22:49:02+02:00,2022-08-07T00:52:24+02:00,450000,Lublin,http://www.olx.pl/d/oferta/gotowiec-inwestycyjny-balladyny-roi-9-10-w-skali-roku-CID3-IDQjgPR.html,8181.82,,yes,secondary,blok,55,four
23,746524410,2022-03-28T13:22:02+02:00,2022-07-29T11:06:51+02:00,359000,Lublin,http://www.olx.pl/d/oferta/bez-prowizji-nowoczesne-po-remoncie-dwupokojowe-przyjazni-bezposrednio-CID3-IDOvl6i.html,8348.84,floor_2,no,secondary,blok,43,two
24,769980504,2022-07-19T20:52:26+02:00,2022-08-08T11:11:08+02:00,498000,Lublin,http://www.olx.pl/d/oferta/koralowa-nowe-piekne-3-pokoje-pod-klucz-CID3-IDQ6L6o.html,9960,floor_5,no,secondary,blok,50,three
25,773244167,2022-08-05T14:05:05+02:00,2022-08-07T16:12:43+02:00,369000,Lublin,http://www.olx.pl/d/oferta/bronowice-mieszkanie-3-pok-60-mkw-bez-posrednikow-CID3-IDQks87.html,6150,floor_0,yes,secondary,blok,60,three
26,743927433,2022-03-17T00:39:23+01:00,2022-07-29T17:25:16+02:00,335000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-lublin-ul-okrzei-37m2-piwnica-ogloszenie-prywatne-CID3-IDOlrwz.html,9054.05,floor_2,yes,secondary,blok,37,two
27,773086197,2022-08-04T16:07:12+02:00,2022-08-06T18:16:30+02:00,519000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-pokoje-miejsce-postojowe-komorka-garderoba-42-4m2-CID3-IDQjN2d.html,12240.57,floor_2,yes,secondary,blok,42.4,two
28,758324841,2022-05-23T19:22:27+02:00,2022-08-08T14:56:24+02:00,529999,Lublin,http://www.olx.pl/d/oferta/czuby-wysoki-standard-62-5-m2-bezposrednio-CID3-IDPjQWP.html,8479.98,floor_0,no,secondary,blok,62.5,three
29,754917703,2022-05-07T14:00:07+02:00,2022-07-26T09:16:23+02:00,289000,Lublin,http://www.olx.pl/d/oferta/sprzedam-2-pokoje-51-m-bronowice-pilne-CID3-IDP5yzZ.html,5666.67,floor_1,yes,secondary,kamienica,51,three
30,761005539,2022-06-06T16:35:04+02:00,2022-08-07T17:40:27+02:00,320000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-z-tarasem-2-pokojowe-wrotkow-CID3-IDPw6iT.html,8434.37,floor_0,no,secondary,blok,37.94,two
