,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
60,780677837,2022-09-10T11:17:26+02:00,2022-10-04T13:20:21+02:00,469000,Lublin,http://www.olx.pl/d/oferta/wykonczone-42m2-2-pietro-blok-2022-bez-pcc-CID3-IDQPDY1.html,11166.67,floor_2,yes,secondary,blok,42,two
61,777986778,2022-08-29T08:19:15+02:00,2022-10-04T11:48:38+02:00,330000,Lublin,http://www.olx.pl/d/oferta/gotowe-do-wejscia-CID3-IDQElTQ.html,9780.68,floor_2,no,secondary,kamienica,33.74,two
62,785313175,2022-09-29T13:46:09+02:00,2022-10-05T14:32:46+02:00,329900,Lublin,http://www.olx.pl/d/oferta/nowe-2-pok-z-ogrodkiem-ul-koralowa-weglinek-czuby-CID3-IDR95Px.html,8573.28,floor_0,no,primary,blok,38.48,two
63,780906120,2022-09-11T12:08:30+02:00,2022-10-05T14:12:14+02:00,339996,Lublin,http://www.olx.pl/d/oferta/mieszkanie-po-generalnym-remoncie-do-wejscia-od-zaraz-CID3-IDQQBm0.html,9374.03,floor_1,no,secondary,kamienica,36.27,two
64,786689467,2022-10-05T13:35:52+02:00,2022-10-05T13:44:28+02:00,320000,Lublin,http://www.olx.pl/d/oferta/tanie-mieszkanie-57-m2-blok-tatary-4-pokoje-CID3-IDReRRN.html,5632.81,floor_3,no,secondary,blok,56.81,four
65,770184513,2022-07-20T21:25:17+02:00,2022-10-05T13:28:51+02:00,449000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-w-nowej-inwestycji-i-swietnej-lokalizacji-CID3-IDQ7CaR.html,8259.75,floor_1,no,primary,apartamentowiec,54.36,three
66,786686128,2022-10-05T13:23:34+02:00,2022-10-05T13:25:40+02:00,340000,Lublin,http://www.olx.pl/d/oferta/przytulne-mieszkanie-w-atrakcyjnej-lokalizacji-CID3-IDReQZV.html,8717.95,floor_3,yes,secondary,blok,39,two
67,751928017,2022-04-22T15:22:07+02:00,2022-10-05T12:58:34+02:00,799000,Lublin,http://www.olx.pl/d/oferta/atrakcyjne-3pok-mieszkanie-na-sprzedaz-czechow-ul-milenijna-CID3-IDOT0Pf.html,8006.01,floor_2,yes,secondary,blok,99.8,three
68,778188179,2022-08-29T21:12:25+02:00,2022-10-04T23:52:35+02:00,459000,Lublin,http://www.olx.pl/d/oferta/wyscigowa-3-pokoje-2-balkony-miejsce-w-garazu-z-instal-elektr-CID3-IDQFcif.html,9479.55,floor_5,no,secondary,blok,48.42,three
69,738842722,2022-02-21T10:43:58+01:00,2022-10-04T23:32:24+02:00,499000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-70-m2-czechow-gorny-ul-harnasie-CID3-IDO06K6.html,7169.54,floor_3,yes,secondary,blok,69.6,three
70,776576768,2022-08-22T12:31:36+02:00,2022-10-06T15:40:43+02:00,359000,Lublin,http://www.olx.pl/d/oferta/bardzo-atrakcyjne-mieszkanie-38-m2-krasinskiego-10-bez-posrednikow-CID3-IDQyr5K.html,9447.37,floor_0,yes,secondary,blok,38,two
