,m,build_year,location,floor,id,market,price,price_per_m2,date_created,date_lastmod,rooms,builttype,url
143,35.3,1989,lublin,floor_3,62695514,secondary,360000,10198,2022-01-24T20:42:28+01:00,2022-07-30T22:00:08+02:00,1,block,https://www.otodom.pl/pl/oferta/kawalerka-35-3m2-na-czubach-blisko-uczelni-ID4f3XY.html
144,,,,,,,,,,,,,
145,69.99,2021,lublin,floor_1,62161158,primary,525000,7501,2021-08-11T11:06:21+02:00,2022-08-17T14:30:33+02:00,4,block,https://www.otodom.pl/pl/oferta/osiedle-nowy-standard-wygodne-mieszkanie-b7-7-ID4cOXk.html
146,69.99,2021,lublin,floor_1,62161186,primary,525000,7501,2021-08-11T11:12:35+02:00,2022-08-17T14:30:33+02:00,4,block,https://www.otodom.pl/pl/oferta/osiedle-nowy-standard-komfortowe-mieszkanie-b7-8-ID4cOXM.html
147,98.83,2022,lublin,ground_floor,61415192,primary,681927,6900,2021-01-21T12:10:22+01:00,2022-08-14T16:45:11+02:00,5,block,https://www.otodom.pl/pl/oferta/diamentowe-wzgorze-ul-wolinskiego-blok-h-m45-ID49GTC.html
148,,,,,,,,,,,,,
149,69.99,2021,lublin,floor_2,62161307,primary,525000,7501,2021-08-11T11:34:36+02:00,2022-08-17T14:30:34+02:00,4,block,https://www.otodom.pl/pl/oferta/osiedle-nowy-standard-komfortowe-mieszkanie-b7-13-ID4cOZJ.html
150,28.85,2022,lublin,floor_1,62840818,primary,326005,11300,2022-03-04T11:09:07+01:00,2022-08-11T19:00:32+02:00,1,apartment,https://www.otodom.pl/pl/oferta/apartamenty-sowinskiego-lublin-apartament-m08-ID4fFLA.html
151,65.93,2023,lublin,floor_1,62704947,primary,468103,7100,2022-01-27T10:58:04+01:00,2022-08-02T11:57:08+02:00,3,block,https://www.otodom.pl/pl/oferta/nowa-kreta-b1-mieszkanie-lm-69-ID4f6q7.html
152,76.06,2023,lublin,floor_2,61442222,primary,501996,6600,2021-01-28T09:41:55+01:00,2022-07-22T14:30:18+02:00,3,block,https://www.otodom.pl/pl/oferta/diamentowe-tarasy-ul-wolinskiego-budynek-b-m54-ID49NWA.html
153,38,1968,lublin,floor_1,63223661,secondary,345000,9079,2022-06-22T18:14:21+02:00,2022-08-01T13:15:16+02:00,2,block,https://www.otodom.pl/pl/oferta/lsm-2-pokoje-balkon-1-pietro-blisko-uczelnie-ID4hhmt.html
154,,,,,,,,,,,,,
155,54.23,2010,lublin,ground_floor,63259498,secondary,474000,8741,2022-07-03T19:27:15+02:00,2022-08-11T11:23:34+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-z-tarasem-balkon-blisko-zalew-ID4hqGu.html
156,,,,,,,,,,,,,
157,64,1981,lublin,floor_2,62566818,secondary,486000,7594,2021-12-08T21:10:09+01:00,2022-08-10T20:00:39+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-64m2-po-remoncie-czechow-2-pietro-ID4evue.html
158,59.03,1960,lublin,floor_2,62825554,secondary,499000,8453,2022-02-28T21:01:44+01:00,2022-08-10T14:12:23+02:00,2,tenement,https://www.otodom.pl/pl/oferta/2-duze-pokoje-na-ul-lipowej-ID4fBNo.html
159,39,1976,lublin,floor_7,62957448,secondary,339000,8692,2022-04-06T10:32:56+02:00,2022-08-04T11:30:23+02:00,2,block,https://www.otodom.pl/pl/oferta/kalinowszczyzna-2-pokoje-do-wejscia-ID4ga6I.html
160,32,1975,lublin,floor_3,62982085,secondary,279000,8719,2022-04-13T12:22:49+02:00,2022-08-16T14:04:22+02:00,2,block,https://www.otodom.pl/pl/oferta/32m2-2-pokoje-balkon-lsm-os-konopnickiej-ID4ggv5.html
161,56,1970,lublin,floor_4,63309736,secondary,510000,9107,2022-07-17T11:03:28+02:00,2022-08-16T11:06:11+02:00,3,block,https://www.otodom.pl/pl/oferta/lsm-os-piastowskie-56m2-3pok-super-inwestycja-ID4hDKM.html
162,50,2017,lublin,floor_1,62971798,secondary,490000,9800,2022-04-10T14:50:06+02:00,2022-08-16T07:14:54+02:00,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-50-m-2-pokoje-ul-krysztalowa-ID4gdQa.html
163,,,,,,,,,,,,,
164,,,,,,,,,,,,,
165,47.5,1980,lublin,floor_1,63355542,secondary,435000,9158,2022-07-31T20:31:57+02:00,2022-08-15T21:15:45+02:00,3,block,https://www.otodom.pl/pl/oferta/komfortowe-3-pokojowe-mieszkanie-na-1-pietrze-ID4hPFA.html
166,48.25,2015,lublin,floor_3,63403128,secondary,520000,10777,2022-08-15T19:45:06+02:00,2022-08-15T19:50:37+02:00,2,block,https://www.otodom.pl/pl/oferta/urzadzone-atrakcyjne-mieszkanie-na-felinie-ID4i236.html
167,66.54,2022,lublin,floor_4,63245391,primary,599000,9002,2022-06-29T12:16:21+02:00,2022-08-15T20:36:19+02:00,3,apartment,https://www.otodom.pl/pl/oferta/czuby-os-jutrzenki-3-pokoje-deweloperskie-winda-ID4hn0X.html
168,47.9,1974,lublin,floor_2,62644952,secondary,499000,10418,2022-01-10T17:03:55+01:00,2022-08-17T16:46:46+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-lsm-generaly-remont-gotowiec-inwestycyjny-ID4eQOs.html
169,51.08,2024,lublin,ground_floor,62696672,primary,398424,7800,2022-01-25T11:16:31+01:00,2022-08-15T16:30:20+02:00,3,block,https://www.otodom.pl/pl/oferta/diamentowe-wzgorze-ul-wolinskiego-blok-g-m01-ID4f4gE.html
170,70.94,2024,lublin,floor_4,62716190,primary,510768,7200,2022-01-31T10:31:04+01:00,2022-08-16T09:00:54+02:00,4,block,https://www.otodom.pl/pl/oferta/diamentowe-wzgorze-blok-g-mieszkanie-m37-ID4f9ls.html
171,65.94,2024,lublin,floor_4,62716193,primary,487956,7400,2022-01-31T10:31:20+01:00,2022-08-17T09:00:59+02:00,4,block,https://www.otodom.pl/pl/oferta/diamentowe-wzgorze-blok-g-mieszkanie-m56-ID4f9lw.html
172,66,1961,lublin,ground_floor,63278269,secondary,395000,5985,2022-07-08T09:28:07+02:00,2022-08-15T16:33:07+02:00,3,block,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-66-m2-3-pokoje-parter-lsm-ID4hwzf.html
173,,,,,,,,,,,,,
174,64.98,2022,lublin,floor_2,61117625,primary,578322,8900,2020-10-27T10:39:33+01:00,2022-08-17T09:00:57+02:00,3,block,https://www.otodom.pl/pl/oferta/chodzki-residence-lublin-ul-chodzki-m144-ID48ru9.html
175,62.85,2022,lublin,floor_2,61117587,primary,559365,8900,2020-10-27T10:26:04+01:00,2022-08-16T09:00:53+02:00,3,block,https://www.otodom.pl/pl/oferta/chodzki-residence-lublin-ul-chodzki-m98-ID48rtx.html
176,,,,,,,,,,,,,
177,48.45,2022,lublin,floor_3,61117929,primary,431205,8900,2020-10-27T11:31:42+01:00,2022-08-15T15:30:38+02:00,2,block,https://www.otodom.pl/pl/oferta/chodzki-residence-lublin-ul-chodzki-u28-ID48rz3.html
178,43,2008,lublin,floor_1,63354692,secondary,380000,8837,2022-07-31T12:34:51+02:00,2022-08-15T12:39:59+02:00,2,block,https://www.otodom.pl/pl/oferta/przytulne-2-pokoje-43m2-ul-wapowskiego-ID4hPrS.html
179,,,,,,,,,,,,,
180,20.52,2023,lublin,floor_3,63102786,primary,259917,12667,2022-05-19T13:12:25+02:00,2022-08-17T13:47:20+02:00,1,apartment,https://www.otodom.pl/pl/oferta/zeus-apartments-mini-apartament-75-pod-klucz-ID4gLUS.html
181,49.92,2024,lublin,floor_2,63154828,primary,569000,11398,2022-06-02T14:17:32+02:00,2022-08-07T19:01:11+02:00,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-centrum-prusa-twins-m7-ID4gZsg.html
182,52,1970,lublin,floor_4,62944656,secondary,419000,8058,2022-04-02T09:36:48+02:00,2022-08-01T15:47:36+02:00,2,tenement,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-blisko-umcs-kul-up-ID4g6Mo.html
183,63.29,2015,lublin,floor_2,62820848,secondary,630000,9954,2022-02-27T16:33:13+01:00,2022-08-17T11:53:32+02:00,4,block,https://www.otodom.pl/pl/oferta/czteropokojowe-mieszkanie-przy-ul-gesiej-ID4fAzu.html
184,,,,,,,,,,,,,
185,62.8,1989,lublin,floor_7,62864257,secondary,485000,7723,2022-03-10T20:25:20+01:00,2022-08-07T21:30:22+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokojoweul-herbowa-4-min-od-leclerca-ID4fLRD.html
186,49.6,2012,lublin,floor_7,62980568,secondary,371000,7480,2022-04-12T21:31:12+02:00,2022-08-16T16:39:04+02:00,2,block,https://www.otodom.pl/pl/oferta/sprzedam-mieszk-50m2-razem-z-miejscem-parkingowym-ID4gg7C.html
187,45.64,1970,lublin,floor_10,62955413,secondary,309000,6770,2022-04-05T16:33:42+02:00,2022-08-09T13:04:50+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-blisko-centrum-miasta-ID4g9zT.html
188,50.94,1956,lublin,floor_2,62435751,secondary,439000,8618,2021-10-28T09:31:05+02:00,2022-08-17T11:53:31+02:00,3,block,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-na-bronowicach-ID4dYof.html
189,,,,,,,,,,,,,
190,83,2006,lublin,floor_3,62965890,secondary,580000,6988,2022-04-08T11:12:19+02:00,2022-08-17T11:53:34+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-83-m2-bajkowa-ID4gciS.html
191,72,1995,lublin,floor_1,60679109,secondary,453000,6292,2020-07-02T20:45:44+02:00,2022-08-16T09:34:41+02:00,4,block,https://www.otodom.pl/pl/oferta/na-wrotkowie-72m2-4pokoje-balkon-1pietro-ID46Bpj.html
192,,,,,,,,,,,,,
193,,,,,,,,,,,,,
194,33,1978,lublin,floor_10,63193829,secondary,309000,9364,2022-06-13T15:52:11+02:00,2022-08-12T16:15:54+02:00,1,block,https://www.otodom.pl/pl/oferta/1-pokojowe-po-remoncie-winda-wrotkow-ID4h9Bj.html
195,52.3,1900,lublin,floor_2,63088038,secondary,370000,7075,2022-05-16T15:02:38+02:00,2022-08-17T11:52:46+02:00,2,tenement,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-kamienicy-srodmiescie-ID4gI50.html
196,,,,,,,,,,,,,
197,88,1994,lublin,floor_4,63113658,secondary,703000,7989,2022-05-23T10:17:26+02:00,2022-08-14T10:10:37+02:00,5,block,https://www.otodom.pl/pl/oferta/duze-mieszkanie-w-swietnej-lokalizacji-ID4gOKe.html
198,,,,,,,,,,,,,
199,55.79,2017,lublin,floor_3,63308556,secondary,619000,11095,2022-07-16T17:10:18+02:00,2022-08-17T17:13:53+02:00,3,block,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-3-pokoje-klimatyzacja-zabudowa-ID4hDrK.html
200,,,,,,,,,,,,,
201,,,,,,,,,,,,,
202,78.1,1997,lublin,floor_3,63341897,secondary,519000,6645,2022-07-27T10:41:34+02:00,2022-08-14T12:30:37+02:00,4,block,https://www.otodom.pl/pl/oferta/slawinek-rogatka-warszawska-przestronne-4-pokoje-ID4hM7w.html
203,46.9,1965,lublin,floor_1,63354122,secondary,410000,8742,2022-07-30T19:15:52+02:00,2022-08-14T12:28:23+02:00,2,block,https://www.otodom.pl/pl/oferta/optymalny-metraz-osiedle-zamkniete-centrum-ID4hPiG.html
204,81.37,1998,lublin,floor_3,63332849,secondary,535000,6575,2022-07-24T20:50:11+02:00,2022-08-14T12:32:13+02:00,4,block,https://www.otodom.pl/pl/oferta/czuby-poreba-4-pokoje-garderoba-garaz-ID4hJLz.html
205,49.6,1961,lublin,floor_1,63354091,secondary,420000,8468,2022-07-30T18:48:44+02:00,2022-08-14T12:28:46+02:00,2,tenement,https://www.otodom.pl/pl/oferta/dwupokojowe-wygodne-mieszkanie-w-centrum-miasta-ID4hPib.html
206,60.78,1990,lublin,ground_floor,63354075,secondary,525000,8638,2022-07-30T18:39:36+02:00,2022-08-14T12:29:12+02:00,3,block,https://www.otodom.pl/pl/oferta/komfortowe-3-pokoje-na-czubach-ID4hPhW.html
207,48,1980,lublin,floor_4,63341881,secondary,399000,8313,2022-07-27T10:33:03+02:00,2022-08-16T19:53:05+02:00,3,block,https://www.otodom.pl/pl/oferta/czechow-blisko-medyczny-3-pokoje-po-remoncie-ID4hM7f.html
208,70,2018,lublin,floor_1,63269111,secondary,999000,14271,2022-07-06T07:55:09+02:00,2022-08-08T17:52:45+02:00,4,block,https://www.otodom.pl/pl/oferta/wygodne-4-pokoje-70m2-1-pietro-srodmiescie-2-m-ID4htbx.html
209,48.2,1981,lublin,floor_5,63305538,secondary,400000,8299,2022-07-15T14:15:26+02:00,2022-08-14T18:02:51+02:00,3,block,https://www.otodom.pl/pl/oferta/bliski-czechow-paganiniego-9-ID4hCF4.html
210,,,,,,,,,,,,,
211,,,,,,,,,,,,,
212,35.1,1968,lublin,floor_4,63160508,secondary,329000,9373,2022-06-03T18:45:13+02:00,2022-08-17T11:52:48+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-blisko-srodmiescia-po-remoncie-ID4h0WS.html
213,,,,,,,,,,,,,
214,68.7,2008,lublin,floor_3,63056652,secondary,585000,8515,2022-05-07T22:28:55+02:00,2022-08-16T17:02:24+02:00,3,block,https://www.otodom.pl/pl/oferta/83m-2-poziomowe-19m-taras-6m-balkon-16m-garaz-ID4gzUM.html
215,,,,,,,,,,,,,
216,,,,,,,,,,,,,
217,57.9,1975,lublin,floor_4,62665700,secondary,380000,6563,2022-01-16T13:32:23+01:00,2022-08-06T15:00:38+02:00,3,block,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-58m2-kalinowszczyzna-ID4eVd6.html
218,26.47,1986,lublin,floor_6,63274832,secondary,264000,9974,2022-07-07T12:55:02+02:00,2022-08-17T12:33:02+02:00,1,block,https://www.otodom.pl/pl/oferta/1-pokojowe-klimatyczne-duzy-balkon-piekny-widok-ID4huFO.html
219,48.9,1986,lublin,floor_3,63326069,secondary,359900,7360,2022-07-21T15:55:33+02:00,2022-08-15T08:31:58+02:00,2,block,https://www.otodom.pl/pl/oferta/2-3-pokoje-dwustronne-duzy-balkon-niski-blok-ID4hI0d.html
220,51.73,2021,lublin,floor_4,63330762,secondary,610414,11800,2022-07-22T23:55:26+02:00,2022-08-14T08:31:15+02:00,2,apartment,https://www.otodom.pl/pl/oferta/apartamentowiec-wysoki-standard-rozklad-ID4hJdU.html
221,61.2,1975,lublin,floor_10,63350683,secondary,459000,7500,2022-07-29T12:53:39+02:00,2022-08-17T12:21:38+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-rozklad-ciekawy-design-widoki-winda-ID4hOpd.html
222,36.21,1975,lublin,floor_6,63391568,secondary,388000,10715,2022-08-10T19:55:23+02:00,2022-08-17T12:19:45+02:00,2,block,https://www.otodom.pl/pl/oferta/lsm-2-pokoje-komfort-rozklad-balkon-po-remoncie-ID4hZ2E.html
223,44.13,1976,lublin,floor_3,63398780,secondary,360000,8158,2022-08-12T17:55:11+02:00,2022-08-14T08:25:53+02:00,3,block,https://www.otodom.pl/pl/oferta/trzy-pokoje-w-niskim-bloku-z-balkonem-ID4i0UY.html
224,53.28,2013,lublin,ground_floor,63303465,secondary,530000,9947,2022-07-14T23:25:07+02:00,2022-08-13T23:30:25+02:00,2,block,https://www.otodom.pl/pl/oferta/ponikwodaapartament-z-wyposazeniemgaraz-plus-2-ID4hC7D.html
225,39.5,2022,lublin,floor_3,63056518,primary,339700,8600,2022-05-07T21:36:37+02:00,2022-08-15T23:14:05+02:00,2,apartment,https://www.otodom.pl/pl/oferta/koncertowa-czechow-kawalerka-2-pokoje-39-5m2-ID4gzSC.html
226,60.8,1982,lublin,floor_1,63400858,secondary,426000,7007,2022-08-13T21:37:57+02:00,2022-08-14T12:56:46+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-60-8-m-lublin-czuby-os-skarpa-ID4i1su.html
227,54.53,1960,lublin,floor_1,63400590,secondary,411000,7537,2022-08-13T17:15:14+02:00,2022-08-13T20:02:17+02:00,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-ul-gleboka-ID4i1oa.html
228,,,,,,,,,,,,,
229,,,,,,,,,,,,,
230,,,,,,,,,,,,,
231,,,,,,,,,,,,,
232,,,,,,,,,,,,,
233,,,,,,,,,,,,,
234,56.2,1965,lublin,floor_1,63400199,secondary,385000,6851,2022-08-13T12:43:44+02:00,2022-08-13T13:11:37+02:00,4,block,https://www.otodom.pl/pl/oferta/okazja-4-pokoje-pietro-1-3-ID4i1hR.html
235,57.9,1980,lublin,floor_3,62811109,secondary,494000,8532,2022-02-24T10:12:22+01:00,2022-08-13T13:02:35+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-na-czechowie-i-58m2-i-ID4fy2p.html
236,84.2,1985,lublin,floor_4,62957798,secondary,629000,7470,2022-04-06T11:41:54+02:00,2022-08-13T13:01:22+02:00,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-czechow-84m2-4-pokoje-ID4gacm.html
237,,,,,,,,,,,,,
238,37.57,1959,lublin,ground_floor,62825509,secondary,389000,10354,2022-02-28T20:41:50+01:00,2022-08-13T13:02:35+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-centrum-lublina-38m2-ID4fBMF.html
239,48.3,1980,lublin,ground_floor,63040569,secondary,384000,7950,2022-05-02T13:52:35+02:00,2022-08-13T13:02:36+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-na-czechowie-i-48m2-i-parter-ID4gwJn.html
240,58,1975,lublin,floor_4,62924017,secondary,489000,8431,2022-03-28T11:42:06+02:00,2022-08-13T13:02:36+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pok-po-generalnym-remoncie-na-lsm-i-58m2-i-ID4g1pw.html
241,,,,,,,,,,,,,
242,167,1997,lublin,floor_3,63300435,secondary,829000,4964,2022-07-14T11:45:28+02:00,2022-08-13T12:00:20+02:00,7,house,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-na-slawinku-167m2-7-poko-ID4hBkL.html
243,58.8,2022,lublin,ground_floor,63350130,primary,646800,11000,2022-07-29T11:06:26+02:00,2022-08-13T11:11:11+02:00,3,apartment,https://www.otodom.pl/pl/oferta/nowe-biuro-mieszkanie-kwarcowa-lublin-ID4hOgi.html
244,60,2001,lublin,floor_1,63375505,secondary,435000,7250,2022-08-05T14:15:26+02:00,2022-08-13T10:13:52+02:00,3,block,https://www.otodom.pl/pl/oferta/3-przestronne-pokoje-blisko-starego-gaju-ID4hURz.html
245,,,,,,,,,,,,,
246,48,1977,lublin,floor_7,63218257,secondary,369000,7688,2022-06-21T16:25:10+02:00,2022-08-13T10:14:06+02:00,3,block,https://www.otodom.pl/pl/oferta/lsm-os-mickiewicza-3-pokoje-do-odswiezenia-ID4hfXj.html
247,40,2002,lublin,ground_floor,63344812,secondary,322000,8050,2022-07-27T17:24:29+02:00,2022-08-13T10:14:10+02:00,2,block,https://www.otodom.pl/pl/oferta/2-sloneczne-pokoje-w-cichej-okolicy-czuby-ID4hMSv.html
248,,,,,,,,,,,,,
249,33.53,2024,lublin,floor_2,63154824,primary,424500,12660,2022-06-02T14:16:00+02:00,2022-08-06T19:01:16+02:00,1,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-centrum-prusa-twins-m9-ID4gZsc.html
250,54.55,2021,lublin,floor_4,62868921,secondary,599000,10981,2022-03-12T00:18:12+01:00,2022-08-08T22:37:38+02:00,3,block,https://www.otodom.pl/pl/oferta/lublin-ul-startowa-3p-54-55-mkw-ID4fN4R.html
251,52.97,2024,lublin,floor_2,63154345,primary,604000,11403,2022-06-02T13:04:17+02:00,2022-08-02T12:15:56+02:00,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-centrum-prusa-twins-m12-ID4gZkt.html
252,,,,,,,,,,,,,
253,41.18,2021,lublin,floor_3,62750773,secondary,438000,10636,2022-02-09T10:33:37+01:00,2022-08-16T12:09:17+02:00,2,block,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-na-weglinie-ID4filf.html
254,113.08,2022,lublin,floor_higher_10,63252880,primary,1300000,11496,2022-06-30T22:35:13+02:00,2022-08-03T14:19:02+02:00,5,apartment,https://www.otodom.pl/pl/oferta/apartament-o-pow-113-08-m2-ul-polnocna-dwie-wieze-ID4hoXK.html
255,,,,,,,,,,,,,
256,48,1985,lublin,floor_3,63390795,secondary,419000,8729,2022-08-10T16:15:17+02:00,2022-08-13T10:13:54+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-przy-wawozie-ul-kawaleryjska-czuby-ID4hYQb.html
257,54.51,2022,lublin,floor_4,61670208,primary,441531,8100,2021-03-26T11:40:36+01:00,2022-08-12T15:33:04+02:00,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-3-pokoje-55m2-weglinek-2022r-ID4aLeM.html
258,51.1,2022,lublin,floor_1,61687948,primary,413910,8100,2021-03-31T15:00:42+02:00,2022-08-12T15:33:05+02:00,3,block,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-ak-51m2-czuby-2022r-ID4aPQU.html
259,,,,,,,,,,,,,
260,50,2013,lublin,floor_3,63347465,secondary,498000,9960,2022-07-28T14:09:43+02:00,2022-08-13T08:31:44+02:00,2,block,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-50m2-2-pok-dunikowskiego-ID4hNzj.html
261,57.91,2016,lublin,floor_2,63348873,secondary,620000,10706,2022-07-28T19:47:45+02:00,2022-08-12T20:01:57+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-felin-ID4hNV1.html
262,61,1993,lublin,floor_4,63398937,secondary,379000,6213,2022-08-12T18:57:18+02:00,2022-08-14T18:58:53+02:00,3,block,https://www.otodom.pl/pl/oferta/czechow-3-pokoje-w-trakcie-generalnego-remontu-ID4i0Xw.html
263,38.5,1974,lublin,floor_1,62842252,secondary,319000,8286,2022-03-04T14:40:46+01:00,2022-08-12T18:40:52+02:00,2,block,https://www.otodom.pl/pl/oferta/lublin-lsm-2-pokoje-ul-skrzetuskiego-ID4fG8I.html
264,,,,,,,,,,,,,
265,,,,,,,,,,,,,
266,135,2011,lublin,floor_9,63172671,secondary,1590000,11778,2022-06-07T16:36:10+02:00,2022-08-14T15:36:54+02:00,4,apartment,https://www.otodom.pl/pl/oferta/luksusowy-apartament-135-m2-na-prywatnym-pietrze-ID4h463.html
267,39.96,2022,lublin,floor_1,63396359,primary,351648,8800,2022-08-12T10:32:33+02:00,2022-08-12T15:27:59+02:00,2,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-2-pokoje-ak-40m2-czuby-2022r-ID4i0hW.html
268,,,,,,,,,,,,,
269,51,1980,lublin,floor_3,63374125,secondary,439000,8608,2022-08-05T09:22:28+02:00,2022-08-15T09:23:54+02:00,3,block,https://www.otodom.pl/pl/oferta/lublin-mieszkanie-3-pokoje-po-remoncie-ID4hUwj.html
270,40.19,2023,lublin,floor_1,62649102,primary,329558,8200,2022-01-11T16:20:37+01:00,2022-08-12T12:26:53+02:00,2,block,https://www.otodom.pl/pl/oferta/lublin-czuby-2-pokoje-jemioluszki-2023r-ID4eRTo.html
271,56.4,1967,lublin,floor_3,63396876,secondary,479400,8500,2022-08-12T12:11:01+02:00,2022-08-12T12:24:21+02:00,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-lsm-wallenroda-ID4i0qg.html
272,50.2,1995,lublin,floor_2,63396889,secondary,450000,8964,2022-08-12T12:14:09+02:00,2022-08-12T12:20:30+02:00,2,block,https://www.otodom.pl/pl/oferta/sekutowicza-2-pok-50-2-m2-zadbane-bezposrednio-ID4i0qt.html
273,48.3,2011,lublin,floor_3,63132447,secondary,395000,8178,2022-05-27T12:50:45+02:00,2022-08-17T16:35:30+02:00,2,block,https://www.otodom.pl/pl/oferta/sloneczne-dwa-pokoje-weglinek-ID4gTDh.html
274,57.53,2015,lublin,floor_4,63396331,secondary,575000,9995,2022-08-12T10:21:59+02:00,2022-08-14T10:23:07+02:00,3,block,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-z-klimatyzacja-ID4i0ht.html
275,57.7,1977,lublin,floor_3,63247368,secondary,495000,8579,2022-06-29T17:11:39+02:00,2022-08-11T15:51:53+02:00,4,block,https://www.otodom.pl/pl/oferta/czechow-smyczkowa-4-pokoje-58m2-od-zaraz-ID4hnvQ.html
276,88.1,1930,lublin,floor_4,63191320,secondary,619000,7026,2022-06-13T09:53:21+02:00,2022-08-17T11:52:48+02:00,4,block,https://www.otodom.pl/pl/oferta/przepiekny-apartament-czwarte-pietro-probostwo-ID4h8VQ.html
277,,,,,,,,,,,,,
278,59.38,2020,lublin,floor_2,63151518,secondary,549000,9246,2022-06-01T16:10:59+02:00,2022-08-10T10:47:07+02:00,3,block,https://www.otodom.pl/pl/oferta/sliczne-mieszkanie-w-nowym-bloku-bronowice-ID4gYAS.html
279,,,,,,,,,,,,,
280,84,1999,lublin,floor_2,63096451,secondary,655000,7798,2022-05-18T00:54:53+02:00,2022-08-16T01:30:11+02:00,4,block,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-blisko-lasu-ID4gKgH.html
281,54.7,1967,lublin,floor_1,63051972,secondary,489000,8940,2022-05-06T11:42:57+02:00,2022-08-17T11:52:45+02:00,3,block,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-na-lsmie-ID4gyHi.html
282,56.68,2005,lublin,floor_3,62997066,secondary,469000,8275,2022-04-19T12:32:06+02:00,2022-08-17T13:30:43+02:00,3,block,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-na-ul-szafirowej-ID4gkpI.html
283,,,,,,,,,,,,,
284,48.22,2012,lublin,ground_floor,63396253,secondary,460000,9540,2022-08-12T09:55:20+02:00,2022-08-15T08:39:46+02:00,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-ul-gesia-piwnica-w-cenie-ID4i0gd.html
285,57.31,2010,lublin,floor_2,62831600,secondary,475000,8288,2022-03-02T11:31:15+01:00,2022-08-16T15:00:58+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-54m2-wrotkow-pilna-sprzedaz-ID4fDmU.html
286,65.5,2018,lublin,floor_2,63007943,secondary,599000,9145,2022-04-21T20:15:23+02:00,2022-08-10T17:59:37+02:00,3,block,https://www.otodom.pl/pl/oferta/nowoczesne-przestronne-mieszkanie-cicha-okolica-ID4gnf9.html
287,72,2011,lublin,ground_floor,62660687,secondary,709000,9847,2022-01-14T13:42:00+01:00,2022-08-12T15:15:41+02:00,4,block,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-z-duzym-tarasem-lsm-ID4eUUf.html
288,60.4,1996,lublin,floor_2,63053191,secondary,487000,8063,2022-05-06T14:52:06+02:00,2022-08-07T18:55:36+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-rozklad-kameralne-duzy-balkon-ID4gz0X.html
289,63.3,1987,lublin,floor_2,63263509,secondary,495000,7820,2022-07-04T18:51:03+02:00,2022-08-05T13:42:56+02:00,3,block,https://www.otodom.pl/pl/oferta/czechow-gorczanska-3-pokoje-63m2-2-pietro-ID4hrJb.html
290,41.17,2021,lublin,floor_2,62570348,primary,366413,8900,2021-12-09T22:12:12+01:00,2022-08-16T09:15:38+02:00,2,apartment,https://www.otodom.pl/pl/oferta/mieszkania-czechow-od-6900zl-m2-ID4expa.html
291,,,,,,,,,,,,,
292,,,,,,,,,,,,,
