,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
44,768363364,2022-07-12T07:31:33+02:00,2022-07-27T06:07:27+02:00,369000.0,Lublin,http://www.olx.pl/d/oferta/sprzedam-super-2-pokoje-mieszkanie-43-86-m-bronowice-cicha-okolica-CID3-IDPZYpu.html,8413.13,floor_3,yes,primary,blok,43.86,two
45,771733866,2022-07-29T00:04:04+02:00,2022-07-31T02:08:13+02:00,790000.0,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-szeligowskiego-8-CID3-IDQe7eq.html,12343.75,floor_9,yes,secondary,apartamentowiec,64,two
46,765493293,2022-06-28T13:01:46+02:00,2022-07-29T14:13:02+02:00,499000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-lublin-srodmiescie-ul-sapiehy-i-garaz-CID3-IDPNWM1.html,8573.88,floor_2,no,secondary,blok,58.2,three
47,771812467,2022-07-29T13:58:51+02:00,2022-07-29T14:03:30+02:00,290000.0,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-2-pokojowe-kalinowszczyzna-37-9m-CID3-IDQerGb.html,7651.72,floor_0,no,secondary,blok,37.9,two
48,744501317,2022-03-19T16:22:12+01:00,2022-07-29T14:44:46+02:00,339000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-pokoje-39-m2-lublin-tumidajskiego-sprzedam-bezposrednio-CID3-IDOnQNL.html,8692.31,floor_7,no,secondary,blok,39,two
49,724763899,2021-12-17T14:26:11+01:00,2022-07-30T15:12:16+02:00,799000.0,Lublin,http://www.olx.pl/d/oferta/wyjatkowe-dwupoziomowe-5-pokoi-115-6-m-rogatka-warszawska-slawinek-CID3-IDN32cj.html,5435.37,floor_4,yes,secondary,blok,147,four
50,765564017,2022-06-28T17:44:24+02:00,2022-07-29T13:40:28+02:00,579000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-czechow-70m-CID3-IDPOeaJ.html,8271.43,floor_4,yes,secondary,blok,70,three
51,769763214,2022-07-18T20:20:27+02:00,2022-07-29T13:16:48+02:00,590000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-w-metropolitan-park-lublin-CID3-IDQ5QzI.html,10651.74,floor_8,yes,secondary,apartamentowiec,55.39,two
52,768489814,2022-07-12T16:10:12+02:00,2022-07-29T13:02:39+02:00,343000.0,Lublin,http://www.olx.pl/d/oferta/2-pokoje-blisko-starego-miasta-CID3-IDQ0wj0.html,9694.74,floor_3,yes,secondary,blok,35.38,two
53,743634625,2022-03-15T17:56:22+01:00,2022-07-29T18:07:19+02:00,545000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-czechow-4-pokoje-CID3-IDOkdkR.html,7475.99,floor_4,yes,secondary,blok,72.9,four
