,m,build_year,location,floor,id,market,price,price_per_m2,date_created,date_lastmod,rooms,builttype,url
472,54.5,2000,lublin,floor_2,62695723,secondary,479000,8789,2022-01-24 22:05:11,2022-07-30 14:18:01,2,block,https://www.otodom.pl/pl/oferta/slawinek-przestronne-2-pokojowe-mieszkanie-ID4f41l.html
473,48,1985,lublin,floor_5,63330185,secondary,469000,9771,2022-07-22 18:15:41,2022-07-30 14:20:57,3,block,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokoje-przy-politechnice-lubelskiej-ID4hJ4B.html
474,27,1979,lublin,floor_9,63082554,secondary,289000,10704,2022-05-14 11:55:23,2022-07-30 14:14:57,1,block,https://www.otodom.pl/pl/oferta/lsm-kawalerka-z-pieknym-widokiem-ID4gGEy.html
475,,,,,,,,,,,,,
476,,,,,,,,,,,,,
477,,,,,,,,,,,,,
478,,,,,,,,,,,,,
479,35.1,1970,lublin,floor_4,63304055,secondary,329000,9373,2022-07-15 10:23:45,2022-07-30 10:24:35,2,block,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-przy-ul-przyjazni-ID4hCh9.html
480,,,,,,,,,,,,,
481,,,,,,,,,,,,,
482,52.97,2024,lublin,floor_2,63154345,primary,604000,11403,2022-06-02 13:04:17,2022-08-02 12:15:56,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-centrum-prusa-twins-m12-ID4gZkt.html
483,33.53,2024,lublin,floor_2,63154824,primary,424500,12660,2022-06-02 14:16:00,2022-08-06 19:01:16,1,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-centrum-prusa-twins-m9-ID4gZsc.html
484,,,,,,,,,,,,,
485,69.5,2010,lublin,floor_3,63035327,secondary,599000,8619,2022-04-29 16:12:03,2022-07-26 12:29:08,3,block,https://www.otodom.pl/pl/oferta/idealne-dla-rodziny-gotowe-3pokojowe-mieszkanie-ID4gumP.html
486,67,2007,lublin,floor_3,62964716,secondary,520000,7761,2022-04-07 20:15:06,2022-08-05 21:15:19,3,block,https://www.otodom.pl/pl/oferta/trojstronne-ok-80-metrow-lokum-botanik-slawin-ID4gbZV.html
487,38,2008,lublin,ground_floor,63307911,secondary,350000,9211,2022-07-16 10:02:34,2022-07-30 09:34:42,2,block,https://www.otodom.pl/pl/oferta/kawalerka-na-parterze-duzy-balkon-sloneczny-dom-ID4hDhl.html
488,,,,,,,,,,,,,
489,,,,,,,,,,,,,
490,41.18,2021,lublin,floor_3,62750773,secondary,442000,10733,2022-02-09 10:33:37,2022-08-08 17:41:56,2,block,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-na-weglinie-ID4filf.html
491,54.55,2021,lublin,floor_4,62868921,secondary,600000,10999,2022-03-12 00:18:12,2022-08-02 19:07:03,3,block,https://www.otodom.pl/pl/oferta/lublin-ul-startowa-3p-54-55-mkw-ID4fN4R.html
492,,,,,,,,,,,,,
493,,,,,,,,,,,,,
494,,,,,,,,,,,,,
495,47.6,1992,lublin,floor_4,63352788,secondary,364000,7647,2022-07-29 20:51:04,2022-07-29 21:33:31,2,block,https://www.otodom.pl/pl/oferta/lublin-czuby-2-pokoje-ul-bursztynowa-przy-wawozie-ID4hOXa.html
496,88.1,1930,lublin,floor_4,63191320,secondary,619000,7026,2022-06-13 09:53:21,2022-07-29 18:46:00,4,block,https://www.otodom.pl/pl/oferta/przepiekny-apartament-czwarte-pietro-probostwo-ID4h8VQ.html
497,84,1980,lublin,floor_4,61471004,secondary,510000,6071,2021-02-04 11:32:08,2022-07-29 18:48:09,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-dla-rodziny-84-m2-4-pokoje-czechow-ID49WpO.html
498,,,,,,,,,,,,,
499,24,1980,lublin,ground_floor,63346791,secondary,259000,10792,2022-07-28 12:13:52,2022-07-29 16:44:23,1,block,https://www.otodom.pl/pl/oferta/kawalerka-lsm-ID4hNor.html
500,63.3,1987,lublin,floor_2,63263509,secondary,495000,7820,2022-07-04 18:51:03,2022-08-05 13:42:56,3,block,https://www.otodom.pl/pl/oferta/czechow-gorczanska-3-pokoje-63m2-2-pietro-ID4hrJb.html
501,,,,,,,,,,,,,
502,,,,,,,,,,,,,
503,60,2019,lublin,floor_5,63193149,secondary,845000,14083,2022-06-13 14:19:23,2022-07-29 14:33:21,3,block,https://www.otodom.pl/pl/oferta/unikatowy-apartament-z-tarasem-widokowym-60-m-film-ID4h9ql.html
504,,,,,,,,,,,,,
505,45.69,1970,lublin,floor_1,63303271,secondary,455000,9958,2022-07-14 21:55:19,2022-08-07 18:55:45,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-1-pietro-super-aranzacja-niski-blok-ID4hC4w.html
506,,,,,,,,,,,,,
507,,,,,,,,,,,,,
508,82.91,2017,lublin,floor_3,63115737,secondary,860000,10373,2022-05-23 14:52:34,2022-07-29 13:11:21,3,block,https://www.otodom.pl/pl/oferta/piekny-apartament-na-czubach-ID4gPhL.html
509,57.53,2015,lublin,floor_4,63297510,secondary,575000,9995,2022-07-13 14:55:32,2022-08-07 09:20:51,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-wysoki-standard-winda-super-uklad-ID4hAzA.html
510,61.2,1975,lublin,floor_10,63350683,secondary,459000,7500,2022-07-29 12:53:39,2022-08-05 14:33:31,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-rozklad-ciekawy-design-widoki-winda-ID4hOpd.html
511,36.77,2024,lublin,floor_1,62823030,primary,323576,8800,2022-02-28 13:07:05,2022-08-02 19:01:34,2,apartment,https://www.otodom.pl/pl/oferta/green-park-funkcjonalny-apartament-a2-8-ID4fB8G.html
512,60.4,1996,lublin,floor_2,63053191,secondary,487000,8063,2022-05-06 14:52:06,2022-08-07 18:55:36,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-rozklad-kameralne-duzy-balkon-ID4gz0X.html
513,62.5,1992,lublin,floor_3,63349704,secondary,490000,7840,2022-07-29 09:55:21,2022-07-29 12:40:28,3,block,https://www.otodom.pl/pl/oferta/trzy-pokoje-rozkladowe-czuby-ID4hO9q.html
514,44.38,1968,lublin,floor_1,63349701,secondary,315000,7098,2022-07-29 09:55:11,2022-07-29 12:41:10,2,block,https://www.otodom.pl/pl/oferta/2-pokojowe-oddzielna-kuchnia-tatary-ID4hO9n.html
515,48.3,1971,lublin,floor_8,63346101,secondary,419000,8675,2022-07-28 09:55:19,2022-08-07 18:55:52,3,block,https://www.otodom.pl/pl/oferta/lsm-3-pokoje-rozklad-winda-inwestycyjne-ID4hNdj.html
516,66.54,2022,lublin,floor_4,63245391,primary,599000,9002,2022-06-29 12:16:21,2022-08-02 11:47:22,3,apartment,https://www.otodom.pl/pl/oferta/czuby-os-jutrzenki-3-pokoje-deweloperskie-winda-ID4hn0X.html
517,50,2006,lublin,floor_1,63301016,secondary,499000,9980,2022-07-14 13:16:12,2022-07-29 11:43:00,3,block,https://www.otodom.pl/pl/oferta/wysoki-standard-czuby-3-pokoje-widok-na-las-ID4hBu8.html
518,,,,,,,,,,,,,
519,58.8,2022,lublin,ground_floor,63350130,primary,646800,11000,2022-07-29 11:06:26,2022-07-29 12:33:20,3,apartment,https://www.otodom.pl/pl/oferta/nowe-biuro-mieszkanie-kwarcowa-lublin-ID4hOgi.html
520,89.1,1981,lublin,ground_floor,63304250,secondary,670000,7520,2022-07-15 11:02:27,2022-07-29 11:04:15,4,block,https://www.otodom.pl/pl/oferta/4-7-pokoi-czuby-skarpa-ID4hCki.html
521,,,,,,,,,,,,,
522,53.1,1995,lublin,ground_floor,63295912,secondary,389000,7326,2022-07-13 10:52:47,2022-07-29 10:32:43,2,block,https://www.otodom.pl/pl/oferta/swietna-lokalizacja-bazylianowka-2pokoje-ID4hA9O.html
523,,,,,,,,,,,,,
524,49.44,2010,lublin,floor_1,63194342,secondary,425000,8596,2022-06-13 17:11:18,2022-08-05 12:05:25,2,block,https://www.otodom.pl/pl/oferta/ponikwoda-dozynkowa-2010-pietro-1-ID4h9JA.html
525,,,,,,,,,,,,,
526,85,1978,lublin,floor_3,63022329,secondary,630000,7412,2022-04-26 15:50:58,2022-08-05 09:25:10,5,block,https://www.otodom.pl/pl/oferta/mieszkanie-idealne-dla-duzej-rodziny-ID4gqZb.html
527,56.68,2005,lublin,floor_3,62997066,secondary,469000,8275,2022-04-19 12:32:06,2022-07-25 16:15:33,3,block,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-na-ul-szafirowej-ID4gkpI.html
528,84,1999,lublin,floor_2,63096451,secondary,655000,7798,2022-05-18 00:54:53,2022-07-25 14:41:07,4,block,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-blisko-lasu-ID4gKgH.html
529,64.7,1961,lublin,floor_2,63248177,secondary,515000,7960,2022-06-29 21:34:27,2022-07-29 21:37:45,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-64-7m2-loggia-piwnica-ID4hnJT.html
530,72,2011,lublin,ground_floor,62660687,secondary,709000,9847,2022-01-14 13:42:00,2022-08-08 17:52:43,4,block,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-z-duzym-tarasem-lsm-ID4eUUf.html
531,57.31,2010,lublin,floor_2,62831600,secondary,475000,8288,2022-03-02 11:31:15,2022-08-05 15:43:35,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-54m2-wrotkow-pilna-sprzedaz-ID4fDmU.html
532,,,,,,,,,,,,,
533,50.89,1972,lublin,floor_4,63145428,secondary,360000,7074,2022-05-31 13:52:54,2022-07-30 14:16:48,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-winda-piekny-widok-inwestycyjne-ID4gX0E.html
534,34.7,2008,lublin,floor_3,62862497,secondary,339000,9769,2022-03-10 14:11:38,2022-08-07 15:15:43,1,block,https://www.otodom.pl/pl/oferta/fantastyczna-kawalerka-na-zamknietym-osiedlu-ID4fLpf.html
535,57.7,1977,lublin,floor_3,63247368,secondary,495000,8579,2022-06-29 17:11:39,2022-08-05 13:42:54,4,block,https://www.otodom.pl/pl/oferta/czechow-smyczkowa-4-pokoje-58m2-od-zaraz-ID4hnvQ.html
536,,,,,,,,,,,,,
537,39.91,2023,lublin,floor_3,62459235,primary,351208,8800,2021-11-04 17:20:37,2022-08-01 19:45:49,2,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-2-pokoje-40m2-czuby-2023r-ID4e4w1.html
538,49.92,2022,lublin,floor_1,61868077,primary,404352,8100,2021-05-19 12:51:09,2022-07-15 09:00:55,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-3-pokoje-50m2-weglinek-2022r-ID4bAId.html
539,,,,,,,,,,,,,
540,,,,,,,,,,,,,
541,41.17,2021,lublin,floor_2,62570348,primary,366413,8900,2021-12-09 22:12:12,2022-08-07 00:01:41,2,apartment,https://www.otodom.pl/pl/oferta/mieszkania-czechow-od-6900zl-m2-ID4expa.html
542,61.37,1970,lublin,floor_5,62862053,secondary,640000,10429,2022-03-10 13:11:15,2022-08-07 14:15:58,3,block,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-po-generalnym-remoncie-na-lsm-ID4fLi5.html
543,,,,,,,,,,,,,
544,,,,,,,,,,,,,
545,,,,,,,,,,,,,
546,75.23,2023,lublin,ground_floor,63085789,primary,703400,9350,2022-05-16 10:05:27,2022-07-18 10:54:24,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-z-ogrodkiem-e-4-ID4gHuJ.html
547,65.7,1995,lublin,floor_3,63142395,secondary,410000,6240,2022-05-30 17:35:26,2022-07-29 18:03:37,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-lublin-konstantynow-4-pokoje-ID4gVdJ.html
548,29.79,2022,lublin,floor_1,63052066,primary,268110,9000,2022-05-06 12:01:02,2022-08-04 13:30:41,1,block,https://www.otodom.pl/pl/oferta/kawalerka-oddzielna-kuchnia-30m2-czuby-2022r-ID4gyIO.html
549,50,2013,lublin,floor_3,63347465,secondary,510000,10200,2022-07-28 14:09:43,2022-07-29 08:33:05,2,block,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-50m2-2-pok-dunikowskiego-ID4hNzj.html
550,62,1985,lublin,floor_3,63345844,secondary,465000,7500,2022-07-28 07:45:06,2022-08-03 06:45:10,3,block,https://www.otodom.pl/pl/oferta/czechow-62-mkw-3-pokoje-dobry-stan-ID4hN9a.html
551,46.94,2023,lublin,floor_3,62704916,primary,347356,7400,2022-01-27 10:52:59,2022-07-31 19:01:24,2,block,https://www.otodom.pl/pl/oferta/nowa-kreta-b1-mieszkanie-lm-48-ID4f6pC.html
552,,,,,,,,,,,,,
553,36.5,1965,lublin,floor_4,63348970,secondary,370000,10137,2022-07-28 20:45:16,2022-07-28 21:37:32,1,block,https://www.otodom.pl/pl/oferta/kawalerka-w-srodmiesciu-ID4hNXA.html
554,66.8,1995,lublin,floor_2,63349013,secondary,649000,9716,2022-07-28 21:10:08,2022-08-07 21:20:19,3,block,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-na-zielonym-slawinie-ID4hNYh.html
555,,,,,,,,,,,,,
556,,,,,,,,,,,,,
557,57.91,2016,lublin,floor_2,63348873,secondary,620000,10706,2022-07-28 19:47:45,2022-07-29 10:43:54,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-felin-ID4hNV1.html
558,,,,,,,,,,,,,
559,48.98,1980,lublin,floor_4,63301995,secondary,409000,8350,2022-07-14 15:35:30,2022-08-04 12:17:24,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-wrotkow-po-remoncie-ID4hBJW.html
560,,,,,,,,,,,,,
561,,,,,,,,,,,,,
562,38,1968,lublin,floor_4,63195435,secondary,375000,9868,2022-06-13 23:05:08,2022-07-28 13:25:19,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-blisko-um-ID4ha1d.html
563,70,2012,lublin,ground_floor,63188078,secondary,520000,7429,2022-06-11 10:35:16,2022-07-28 13:24:31,4,block,https://www.otodom.pl/pl/oferta/przestronne-4-pokoje-os-botanik-ID4h86y.html
564,36,1982,lublin,floor_7,63048552,secondary,309000,8583,2022-05-05 13:11:42,2022-08-03 14:15:49,1,block,https://www.otodom.pl/pl/oferta/kawalerka-z-duzym-balkonem-czechow-ID4gxO8.html
565,,,,,,,,,,,,,
566,33.2,1981,lublin,ground_floor,63242168,secondary,339000,10211,2022-06-28 14:55:50,2022-08-08 13:53:51,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-nowoczesne-gotowe-blisko-um-balkon-ID4hmaY.html
567,41.6,1965,lublin,floor_2,63242161,secondary,388000,9327,2022-06-28 14:55:31,2022-07-29 13:06:49,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-nowoczesne-swieze-balkon-rozklad-ID4hmaR.html
568,,,,,,,,,,,,,
569,62,1976,lublin,floor_3,63227564,secondary,499000,8048,2022-06-23 17:44:52,2022-07-25 16:15:37,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-po-remoncie-blisko-centrum-ID4hinq.html
570,,,,,,,,,,,,,
571,53.34,2010,lublin,floor_1,63146397,secondary,448000,8399,2022-05-31 14:43:29,2022-08-05 22:11:43,2,block,https://www.otodom.pl/pl/oferta/sloneczne-dwupokojowe-mieszkanie-na-ponikwodzie-ID4gXgh.html
572,,,,,,,,,,,,,
573,,,,,,,,,,,,,
574,69,2000,lublin,floor_1,63243623,secondary,575000,8333,2022-06-28 21:02:21,2022-08-07 21:05:37,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-69m-1-pietro-z-garazem-ID4hmyr.html
575,,,,,,,,,,,,,
576,48.07,1980,lublin,floor_3,63025973,secondary,349000,7260,2022-04-27 14:21:07,2022-08-04 15:51:01,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-z-widokiem-na-piekna-zielen-ID4grWX.html
577,59.2,1989,lublin,floor_1,63225133,secondary,459000,7753,2022-06-23 10:15:27,2022-08-04 09:35:36,3,block,https://www.otodom.pl/pl/oferta/czuby-ul-szafirowa-3-pokoje-na-i-pietrze-ID4hhKd.html
578,,,,,,,,,,,,,
579,67.5,2022,lublin,floor_5,62931002,primary,599000,8874,2022-03-29 17:38:36,2022-08-02 17:13:46,3,apartment,https://www.otodom.pl/pl/oferta/usmiechnij-sie-apartament-3-pok-orkana-residence-ID4g3ea.html
580,82.78,1997,lublin,floor_3,62955406,secondary,535000,6463,2022-04-05 16:33:25,2022-08-03 17:32:07,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-dwupoziomowe-4-pokoje-czuby-ID4g9zM.html
581,64.38,2004,lublin,floor_3,63008482,secondary,515000,7999,2022-04-22 05:11:20,2022-08-02 15:28:29,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogromnym-tarasem-z-widokiem-na-wawoz-ID4gnnQ.html
582,33.58,2011,lublin,ground_floor,63143642,secondary,355000,10572,2022-05-31 07:52:07,2022-07-30 08:15:11,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-w-nowym-bloku-na-dziesiatej-ID4gVxQ.html
583,,,,,,,,,,,,,
584,43.62,2023,lublin,floor_2,62632925,primary,383856,8800,2022-01-05 15:55:51,2022-08-04 12:00:40,2,block,https://www.otodom.pl/pl/oferta/osiedle-jemioluszki-budynek-d-mieszkanie-m14-ID4eNGt.html
585,56.15,2023,lublin,floor_1,62632360,primary,482890,8600,2022-01-05 14:59:36,2022-08-04 12:00:39,3,block,https://www.otodom.pl/pl/oferta/osiedle-jemioluszki-budynek-ab-mieszkanie-m40-ID4eNxm.html
586,,,,,,,,,,,,,
587,51.18,2023,lublin,floor_3,62632642,primary,440148,8600,2022-01-05 15:22:30,2022-08-04 12:00:40,3,block,https://www.otodom.pl/pl/oferta/osiedle-jemioluszki-budynek-c-mieszkanie-m27-ID4eNBU.html
588,,,,,,,,,,,,,
589,,,,,,,,,,,,,
590,60.6,1985,lublin,floor_4,62944659,secondary,399000,6584,2022-04-02 09:37:12,2022-08-03 12:37:25,3,block,https://www.otodom.pl/pl/oferta/czuby-3-pokoje-piekna-zielona-okolica-ID4g6Mr.html
591,52,1954,lublin,floor_2,63153193,secondary,369000,7096,2022-06-02 09:53:09,2022-08-01 10:15:30,2,block,https://www.otodom.pl/pl/oferta/dwa-pokoje-drugie-pietro-bronowice-ID4gZ1T.html
592,42.91,2022,lublin,floor_4,63196801,primary,359000,8366,2022-06-14 12:16:08,2022-08-02 17:09:40,2,block,https://www.otodom.pl/pl/oferta/2-pok-42-91m2-stan-deweloperski-ID4hanf.html
593,65,2010,lublin,floor_4,63299353,secondary,795000,12231,2022-07-14 00:00:41,2022-08-05 00:04:54,3,apartment,https://www.otodom.pl/pl/oferta/mieszkanie-65-m2-lublin-czuby-wisniowy-sad-ID4hB3j.html
594,65,2012,lublin,floor_2,63345481,secondary,584000,8985,2022-07-27 22:20:13,2022-07-27 22:24:21,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-65-m2-3-pokoje-ul-dunikowskiego-ID4hN3j.html
595,57,1969,lublin,floor_4,63345390,secondary,390000,6842,2022-07-27 21:35:17,2022-07-27 21:45:19,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-kalinowszczyzna-ul-dembowskiego-ID4hN1Q.html
596,73.5,2010,lublin,floor_5,63294901,secondary,795000,10816,2022-07-12 21:15:59,2022-07-27 21:17:42,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-73-5-m2-3-pokoje-garderoba-ID4hzTw.html
597,,,,,,,,,,,,,
598,54.55,2022,lublin,floor_4,63344644,secondary,600000,10999,2022-07-27 16:45:51,2022-08-04 11:31:56,3,apartment,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-gotowe-do-wprowadzenia-ID4hMPO.html
599,50,2022,lublin,floor_5,63344069,secondary,498000,9960,2022-07-27 15:27:41,2022-08-04 11:32:21,3,apartment,https://www.otodom.pl/pl/oferta/ladne-i-nowe-3-pokoje-na-weglinku-ID4hMGx.html
600,47,2022,lublin,floor_3,63341850,secondary,465000,9894,2022-07-27 10:25:33,2022-08-05 22:11:46,3,block,https://www.otodom.pl/pl/oferta/3-nowe-pokoje-felin-ID4hM6K.html
601,,,,,,,,,,,,,
602,48,2022,lublin,floor_1,63297262,primary,440000,9167,2022-07-13 14:21:36,2022-08-08 14:22:50,2,apartment,https://www.otodom.pl/pl/oferta/ponikwoda-48m2-garaz-1-pietro-poludniowe-balkon-ID4hAwA.html
603,48.76,2022,lublin,ground_floor,62737562,primary,424460,8705,2022-02-05 09:12:18,2022-08-04 10:30:11,3,apartment,https://www.otodom.pl/pl/oferta/koncertowa-18-nowe-budownictwo-0-prowizji-ID4feUa.html
604,50,1965,lublin,floor_1,62667769,secondary,398850,7977,2022-01-17 11:18:23,2022-07-31 13:42:21,3,block,https://www.otodom.pl/pl/oferta/fantastyczne-mieszkanie-1-pietro-0-prowizji-ID4eVKt.html
605,,,,,,,,,,,,,
606,50.04,2022,lublin,ground_floor,61702293,primary,400320,8000,2021-04-06 13:10:47,2022-08-04 19:00:36,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-nowa-jantarowa-b1m46-ID4aTAh.html
607,59.67,2022,lublin,ground_floor,61702220,primary,483327,8100,2021-04-06 13:00:48,2022-08-05 19:00:21,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-nowa-jantarowa-b1m1-ID4aTz6.html
608,78.35,2000,lublin,ground_floor,63292089,secondary,680000,8679,2022-07-12 12:26:33,2022-07-27 12:30:16,3,block,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-doskonalej-lokalizacji-ID4hza9.html
609,59.59,2008,lublin,floor_3,63035017,secondary,515000,8642,2022-04-29 15:20:49,2022-07-28 16:00:59,3,block,https://www.otodom.pl/pl/oferta/lublin-bazylianowka-3-pokoje-ul-dozynkowa-ID4guhP.html
610,54.5,1965,lublin,floor_2,63176088,secondary,489000,8972,2022-06-08 13:31:57,2022-08-07 14:02:46,3,block,https://www.otodom.pl/pl/oferta/lublin-lsm-ul-balladyny-3-pokoje-ID4h4Za.html
611,56,1971,lublin,floor_4,63060562,secondary,499000,8911,2022-05-09 13:50:48,2022-08-08 14:30:53,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-lublin-lsm-ul-krasinskiego-4pokoje-ID4gAWQ.html
612,124.95,1879,lublin,floor_3,62866909,secondary,960000,7683,2022-03-11 14:32:07,2022-08-08 15:45:34,5,tenement,https://www.otodom.pl/pl/oferta/centrum-125-m2-obok-placu-litewskiego-ID4fMyp.html
613,57.54,1974,lublin,floor_3,62987961,secondary,340000,5909,2022-04-14 18:12:00,2022-08-03 07:15:08,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-57-5-m2-melgiewska-ID4gi2R.html
614,69.2,1998,lublin,floor_1,63241688,secondary,569000,8223,2022-06-28 13:45:41,2022-07-28 14:01:28,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-czechow-dolny-ID4hm3e.html
615,,,,,,,,,,,,,
616,61.9,1970,lublin,floor_9,63341846,secondary,509000,8223,2022-07-27 10:25:15,2022-08-02 16:12:13,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-63-m2-3-pokoje-lsm-ID4hM6G.html
617,62.2,1978,lublin,floor_2,63279387,secondary,529000,8505,2022-07-08 13:01:12,2022-08-07 13:16:19,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-na-czechowie-idealne-pod-wynajem-ID4hwRh.html
618,61.8,1998,lublin,floor_3,63295642,secondary,389000,6294,2022-07-13 09:55:22,2022-08-07 09:21:01,3,block,https://www.otodom.pl/pl/oferta/trzy-pokoje-klimatyczne-dwustronne-czuby-ID4hA5s.html
619,62.2,1986,lublin,floor_4,63279391,secondary,529000,8505,2022-07-08 13:01:21,2022-08-07 13:16:21,4,block,https://www.otodom.pl/pl/oferta/atrakcyjne-4-pokoje-na-czechowie-ul-lipinskiego-ID4hwRl.html
620,61.18,1960,lublin,ground_floor,63295979,secondary,495000,8091,2022-07-13 10:57:13,2022-07-27 10:56:10,3,tenement,https://www.otodom.pl/pl/oferta/mieszkanie-sprzedaz-3-pokoje-probostwo-lublin-ID4hAaT.html
621,60,1980,lublin,floor_10,63285536,secondary,499000,8317,2022-07-10 20:45:15,2022-07-27 10:45:12,4,block,https://www.otodom.pl/pl/oferta/czteropokojowe-mieszkanie-po-generalnym-remoncie-ID4hxss.html
622,78.1,1997,lublin,floor_3,63341897,secondary,519000,6645,2022-07-27 10:41:34,2022-08-07 15:26:17,4,block,https://www.otodom.pl/pl/oferta/slawinek-rogatka-warszawska-przestronne-4-pokoje-ID4hM7w.html
623,48,1980,lublin,floor_4,63341881,secondary,410000,8542,2022-07-27 10:33:03,2022-08-07 15:27:02,3,block,https://www.otodom.pl/pl/oferta/czechow-blisko-medyczny-3-pokoje-po-remoncie-ID4hM7f.html
624,54.1,1999,lublin,ground_floor,63283076,secondary,481000,8891,2022-07-09 15:03:39,2022-08-08 15:16:36,3,block,https://www.otodom.pl/pl/oferta/trzy-pokoje-w-niskim-bloku-na-slawinie-ID4hvOM.html
625,74.6,1993,lublin,floor_2,63238997,secondary,590000,7909,2022-06-27 18:32:41,2022-07-27 18:35:48,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-4-pok-dziesiata-lublin-bezposrednio-ID4hllP.html
626,39,1970,lublin,floor_10,63227566,secondary,379000,9718,2022-06-23 17:45:06,2022-08-05 22:11:44,2,block,https://www.otodom.pl/pl/oferta/lsm2-pokoje-idealna-na-wynajem-wyposazone-ID4hins.html
627,83,2008,lublin,floor_3,63226874,secondary,575000,6928,2022-06-23 15:16:28,2022-07-25 14:04:10,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-bajkowa-slawinek-2-poziomy-ID4hici.html
628,59.7,1989,lublin,floor_4,63196080,secondary,430000,7203,2022-06-14 09:40:47,2022-08-05 09:46:38,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-59-7-m2-lublin-cena-do-negocjacji-ID4habC.html
629,,,,,,,,,,,,,
630,,,,,,,,,,,,,
631,60.78,2008,lublin,floor_2,63026297,secondary,540000,8885,2022-04-27 15:10:49,2022-08-04 15:51:02,3,block,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-panorama-na-miasto-ID4gs1b.html
